% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.012777594e+06 +3.012777594e+06 +3.012722654e+06 +3.012722654e+06 +0.0000e+00 +0.0000e+00
2 +3.698234009e+04 +3.698234009e+04 +3.692740009e+04 +3.692740009e+04 -2.0818e-01 -1.6426e+00
5 +3.399791644e+04 +3.399791644e+04 +3.394297644e+04 +3.394297644e+04 -2.0989e-01 -1.6497e+00
6 +3.327596053e+04 +3.327596053e+04 +3.322102053e+04 +3.322102053e+04 -2.1129e-01 -1.6512e+00
13 +3.251785288e+04 +3.251785288e+04 +3.246291288e+04 +3.246291288e+04 -2.1264e-01 -1.6527e+00
15 +1.819155438e+04 +1.819155438e+04 +1.813661438e+04 +1.813661438e+04 -2.1239e-01 -1.6917e+00
22 +1.508396723e+04 +1.508396723e+04 +1.502902723e+04 +1.502902723e+04 -2.5698e-01 -1.6995e+00
25 +4.508399601e+03 +4.508399601e+03 +4.453459601e+03 +4.453459601e+03 -2.1795e-01 -1.7597e+00
27 +1.448948336e+03 +1.448948336e+03 +1.394008336e+03 +1.394008336e+03 -2.1949e-01 -1.8710e+00
30 +2.332212839e+01 +2.332212839e+01 -3.161787161e+01 -3.161787161e+01 -2.1391e-01 -1.8313e+00
36 +1.077617334e+01 +1.077617334e+01 -4.416382666e+01 -4.416382666e+01 -2.1498e-01 -1.8321e+00
42 +2.936273838e+00 +2.936273838e+00 -5.200372616e+01 -5.200372616e+01 -2.1628e-01 -1.8361e+00
50 +2.768950270e+00 +2.768950270e+00 -5.217104973e+01 -5.217104973e+01 -2.1598e-01 -1.8343e+00
53 +2.119868227e+00 +2.119868227e+00 -5.282013177e+01 -5.282013177e+01 -2.1611e-01 -1.8352e+00
47450 +2.089269710e+00 +2.089269710e+00 -5.285073029e+01 -5.285073029e+01 -2.4009e-01 -1.8300e+00
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.442491678e+02 +8.442491678e+02 +9.033791678e+02 +9.033791678e+02 +0.0000e+00 +0.0000e+00
115 +1.384708797e+02 +1.384708797e+02 +1.976008797e+02 +1.976008797e+02 +4.8974e+00 -4.4621e+00
122 +8.194689592e+01 +8.194689592e+01 +1.410768959e+02 +1.410768959e+02 +4.8873e+00 -4.4643e+00
209 +8.114982158e+01 +8.114982158e+01 +1.402798216e+02 +1.402798216e+02 +4.7564e+00 -4.3452e+00
7002 +7.943239034e+01 +7.943239034e+01 +1.385623903e+02 +1.385623903e+02 +4.7582e+00 -4.3451e+00
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.132814721e+05 +3.132814721e+05 +3.127899421e+05 +3.127899421e+05 +0.0000e+00 +0.0000e+00
64 +3.085009528e+02 +3.085009528e+02 -1.830290472e+02 -1.830290472e+02 +5.4251e+00 -4.9286e+00
88 +5.207282022e+01 +5.207282022e+01 -4.394571798e+02 -4.394571798e+02 +5.4795e+00 -4.9509e+00
152 +4.979670746e+01 +4.979670746e+01 -4.417332925e+02 -4.417332925e+02 +5.3665e+00 -4.8610e+00
170 +4.798904833e+01 +4.798904833e+01 -4.435409517e+02 -4.435409517e+02 +5.3632e+00 -4.8600e+00
2801 +4.786287643e+01 +4.786287643e+01 -4.436671236e+02 -4.436671236e+02 +5.3586e+00 -4.8567e+00
42175 +4.677158418e+01 +4.677158418e+01 -4.447584158e+02 -4.447584158e+02 +5.3085e+00 -4.8183e+00
78964 +4.570851405e+01 +4.570851405e+01 -4.458214860e+02 -4.458214860e+02 +5.2598e+00 -4.7810e+00
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.988631075e+06 +7.988631075e+06 +7.988460875e+06 +7.988460875e+06 +0.0000e+00 +0.0000e+00
42 +2.594338418e+06 +2.594338418e+06 +2.594168218e+06 +2.594168218e+06 +7.9549e-02 -1.4088e+00
50 +2.376786717e+06 +2.376786717e+06 +2.376616517e+06 +2.376616517e+06 -1.8717e+00 -3.8855e+00
52 +1.137513829e+06 +1.137513829e+06 +1.137343629e+06 +1.137343629e+06 -5.7339e-01 -4.4486e+00
53 +5.950021118e+05 +5.950021118e+05 +5.948319118e+05 +5.948319118e+05 -7.5306e-01 -4.0267e+00
54 +8.470737956e+04 +8.470737956e+04 +8.453717956e+04 +8.453717956e+04 -1.9454e+00 -2.3987e+00
61 +4.754944070e+03 +4.754944070e+03 +4.584744070e+03 +4.584744070e+03 -8.8366e-01 -2.9662e+00
