% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.286849989e+05 +3.286849989e+05 +3.276849989e+05 +3.276849989e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +3.157925739e+05 +3.157925739e+05 +3.147925739e+05 +3.147925739e+05 +3.3377e+00 +1.4828e+00 +1.4495e+00 +1.4758e+00 +4.3754e+00 +9.5275e-01 +1.2677e+00 -3.1353e+00 -3.7529e+00 -9.4844e-01 +7.8066e-01 -1.5716e+00 -2.9538e+00 +4.7551e-01 -1.8027e+00 -2.0774e+00 -4.5826e+00 +1.0543e+00 -4.8532e+00 +2.7159e+00
389 +3.085465986e+05 +3.085465986e+05 +3.075465986e+05 +3.075465986e+05 +3.5808e+00 +1.4234e+00 +1.4321e+00 +1.4759e+00 +4.3956e+00 +9.5290e-01 +1.2931e+00 -3.0346e+00 -3.4762e+00 -9.3624e-01 +8.1159e-01 -1.5765e+00 -2.9478e+00 +4.7832e-01 -1.8033e+00 -2.0978e+00 -4.5097e+00 +1.0516e+00 -4.8654e+00 +2.7278e+00
542 +2.908567367e+05 +2.908567367e+05 +2.898567367e+05 +2.898567367e+05 +3.3672e+00 +1.4054e+00 +1.4275e+00 +1.4762e+00 +4.4040e+00 +9.4909e-01 +1.3096e+00 -2.8551e+00 -3.6473e+00 -9.3971e-01 +7.4840e-01 -1.6004e+00 -2.9404e+00 +4.6743e-01 -1.7975e+00 -2.0954e+00 -3.0079e+00 +1.0630e+00 -4.8780e+00 +2.7009e+00
718 +2.849274281e+05 +2.849274281e+05 +2.839274281e+05 +2.839274281e+05 +3.2751e+00 +1.2664e+00 +1.4105e+00 +1.4759e+00 +4.3709e+00 +9.8262e-01 +1.2614e+00 -2.8933e+00 -3.1544e+00 -8.9843e-01 +7.5314e-01 -1.5873e+00 -2.9543e+00 +4.8001e-01 -1.7800e+00 -2.1197e+00 -4.1054e+00 +1.0527e+00 -4.7999e+00 +2.8102e+00
741 +2.807968273e+05 +2.807968273e+05 +2.797968273e+05 +2.797968273e+05 +3.3261e+00 +1.0337e+00 +1.4131e+00 +1.4767e+00 +4.3988e+00 +1.0086e+00 +1.3284e+00 -2.6732e+00 -3.4702e+00 -9.3746e-01 +7.9232e-01 -1.5517e+00 -2.9695e+00 +4.9569e-01 -1.7123e+00 -2.1171e+00 -3.4413e+00 +1.0607e+00 -4.8678e+00 +2.7102e+00
757 +2.735168469e+05 +2.735168469e+05 +2.725168469e+05 +2.725168469e+05 +3.2241e+00 +1.1263e+00 +1.4439e+00 +1.4754e+00 +4.3611e+00 +8.8337e-01 +1.0987e+00 -2.7793e+00 -2.9410e+00 -9.3936e-01 +7.5338e-01 -1.6030e+00 -2.9490e+00 +4.7768e-01 -1.8351e+00 -2.1015e+00 -4.1456e+00 +1.0650e+00 -4.8583e+00 +2.7504e+00
806 +2.678994902e+05 +2.678994902e+05 +2.668994902e+05 +2.668994902e+05 +3.3043e+00 +1.2156e+00 +1.4088e+00 +1.4761e+00 +4.3685e+00 +9.7751e-01 +8.0514e-01 -2.7198e+00 -3.5747e+00 -9.0043e-01 +8.7205e-01 -1.4638e+00 -2.9808e+00 +5.2596e-01 -1.7711e+00 -2.0924e+00 -3.0920e+00 +1.0493e+00 -4.8588e+00 +2.7441e+00
828 +2.621241078e+05 +2.621241078e+05 +2.611241078e+05 +2.611241078e+05 +3.7372e+00 +1.5311e+00 +1.4113e+00 +1.4762e+00 +4.3603e+00 +8.3656e-01 +1.3702e+00 -2.8490e+00 -2.4388e+00 -9.2214e-01 +8.2719e-01 -1.5659e+00 -2.9432e+00 +5.0503e-01 -1.5908e+00 -2.1213e+00 -3.8296e+00 +1.0562e+00 -4.8087e+00 +2.7288e+00
844 +2.172927295e+05 +2.172927295e+05 +2.162927295e+05 +2.162927295e+05 +3.2427e+00 +1.1411e+00 +1.4797e+00 +1.4756e+00 +4.3073e+00 +9.4934e-01 +1.2096e+00 -2.4843e+00 -2.5037e+00 -9.1468e-01 +6.3769e-01 -1.5324e+00 -2.9314e+00 +4.7956e-01 -1.7784e+00 -2.1040e+00 -2.4679e+00 +1.0562e+00 -4.8599e+00 +2.6847e+00
938 +2.055643125e+05 +2.055643125e+05 +2.045643125e+05 +2.045643125e+05 +2.7293e+00 +9.5075e-01 +1.4085e+00 +1.4763e+00 +4.4511e+00 +9.5449e-01 +8.5291e-01 -1.6635e+00 -2.4908e+00 -8.9680e-01 +9.1577e-01 -1.7785e+00 -2.9799e+00 +4.6706e-01 -1.5748e+00 -2.1212e+00 -3.2415e+00 +1.0533e+00 -4.8678e+00 +2.8030e+00
946 +1.869822557e+05 +1.869822557e+05 +1.859822557e+05 +1.859822557e+05 +3.4471e+00 +1.2476e+00 +1.4840e+00 +1.4766e+00 +4.3748e+00 +9.0998e-01 +1.3890e+00 -2.5722e+00 -5.3957e-01 -9.3854e-01 +9.0249e-01 -1.4139e+00 -2.9085e+00 +5.1861e-01 -1.7462e+00 -2.0482e+00 -2.8880e+00 +1.0549e+00 -4.8862e+00 +2.4953e+00
1031 +1.716128084e+05 +1.716128084e+05 +1.706128084e+05 +1.706128084e+05 +3.2876e+00 +9.0614e-01 +1.3269e+00 +1.4755e+00 +4.3685e+00 +9.9125e-01 +1.1688e+00 -2.6792e+00 -1.2602e+00 -8.5864e-01 +6.3616e-01 -1.7130e+00 -2.9518e+00 +4.3292e-01 -1.7449e+00 -2.0855e+00 -2.3609e+00 +1.1083e+00 -4.8405e+00 +3.0944e+00
1067 +1.545208472e+05 +1.545208472e+05 +1.535208472e+05 +1.535208472e+05 +3.3561e+00 +1.2813e+00 +1.3315e+00 +1.4775e+00 +4.6175e+00 +8.8214e-01 +1.1070e+00 -5.6945e-01 -1.1954e+00 -8.2285e-01 +8.7325e-01 -1.2903e+00 -2.9668e+00 +4.9902e-01 -1.7316e+00 -2.1461e+00 -2.1800e+00 +1.0653e+00 -4.9246e+00 +2.7026e+00
1111 +1.483880917e+05 +1.483880917e+05 +1.473880917e+05 +1.473880917e+05 +3.3823e+00 +1.0637e+00 +1.3385e+00 +1.4756e+00 +4.2456e+00 +9.0959e-01 -1.1574e-01 -2.5094e+00 -1.2389e+00 -8.5503e-01 +1.0684e+00 -1.6138e+00 -2.9242e+00 +3.9116e-01 -1.7231e+00 -2.1125e+00 -1.9702e+00 +1.0549e+00 -4.8531e+00 +2.9295e+00
1114 +1.442321744e+05 +1.442321744e+05 +1.432321744e+05 +1.432321744e+05 +3.3537e+00 +1.3398e+00 +1.1544e+00 +1.4724e+00 +4.3951e+00 +7.8034e-01 +5.2997e-01 -1.9123e+00 -1.1407e+00 -9.0776e-01 +8.6226e-01 -1.7117e+00 -2.8793e+00 +3.9615e-01 -1.7007e+00 -2.2321e+00 -2.0213e+00 +1.0638e+00 -4.7879e+00 +2.8431e+00
1143 +1.238760950e+05 +1.238760950e+05 +1.228760950e+05 +1.228760950e+05 +3.2459e+00 +1.4956e+00 +1.2865e+00 +1.4689e+00 +4.4557e+00 +8.2554e-01 -8.9946e-02 -2.6510e+00 +1.2739e-01 -9.9013e-01 +1.3126e+00 -1.5297e+00 -3.0091e+00 +5.3804e-01 -1.7804e+00 -2.0826e+00 +4.6306e-01 +1.0187e+00 -4.9120e+00 +2.8015e+00
1223 +1.176213387e+05 +1.176213387e+05 +1.166213387e+05 +1.166213387e+05 +3.4851e+00 +1.3466e+00 +1.1068e+00 +1.4730e+00 +4.2358e+00 +7.5613e-01 +6.3361e-01 -2.6523e+00 +8.8227e-01 -8.7712e-01 +1.6610e+00 -1.5131e+00 -2.9412e+00 +4.7676e-01 -1.7411e+00 -2.0616e+00 -1.2346e+00 +1.0989e+00 -4.8587e+00 +2.9429e+00
1299 +1.154074982e+05 +1.154074982e+05 +1.144074982e+05 +1.144074982e+05 +2.8954e+00 +1.9094e-01 +9.7060e-01 +1.4733e+00 +4.1279e+00 +8.9426e-01 +1.0351e+00 -2.6768e+00 -2.7878e-01 -9.7480e-01 +8.3940e-01 -1.4415e+00 -3.0739e+00 +5.2970e-01 -1.8724e+00 -2.0421e+00 -5.8609e-01 +1.0753e+00 -4.8599e+00 +2.8664e+00
1307 +1.130491304e+05 +1.130491304e+05 +1.120491304e+05 +1.120491304e+05 +3.2004e+00 +7.6471e-01 +1.1848e+00 +1.4748e+00 +3.7419e+00 +1.1792e+00 +7.9890e-01 -2.7860e+00 -3.5057e-01 -8.4314e-01 +8.7618e-01 -1.4958e+00 -2.9448e+00 +6.9301e-01 -1.8807e+00 -2.4928e+00 -3.8996e-01 +1.0885e+00 -4.6878e+00 +3.2719e+00
1325 +1.092788446e+05 +1.092788446e+05 +1.082788446e+05 +1.082788446e+05 +2.9733e+00 +1.2670e+00 +1.1704e+00 +1.4765e+00 +3.7350e+00 +9.9148e-01 +4.8835e-01 -2.0023e+00 +7.2977e-01 -1.2628e+00 +9.0407e-01 -1.6220e+00 -2.7591e+00 +4.7015e-01 -1.8240e+00 -2.2626e+00 -5.9265e-01 +1.1913e+00 -4.9184e+00 +3.1249e+00
1386 +1.069593719e+05 +1.069593719e+05 +1.059593719e+05 +1.059593719e+05 +3.2460e+00 -1.3579e+00 +1.0088e+00 +1.4863e+00 +4.5202e+00 +2.1502e-01 +4.9519e-01 -2.2409e+00 +8.5025e-01 -9.8479e-01 +7.8860e-01 -1.5533e+00 -3.1308e+00 +5.4568e-01 -1.9520e+00 -2.2011e+00 -7.8792e-01 +9.5052e-01 -4.8982e+00 +3.7478e+00
1406 +7.985487168e+04 +7.985487168e+04 +7.885487168e+04 +7.885487168e+04 +2.4959e+00 -5.2538e-02 +9.9786e-01 +1.4833e+00 +3.9729e+00 +8.3422e-01 +6.0190e-01 -1.7168e+00 +8.0439e-01 -8.5264e-01 +8.8075e-01 -1.4981e+00 -2.9069e+00 +5.0275e-01 -1.7887e+00 -2.2874e+00 +2.0083e-01 +1.1123e+00 -4.8478e+00 +3.8896e+00
1621 +5.560875741e+04 +5.560875741e+04 +5.460875741e+04 +5.460875741e+04 +2.9323e+00 +1.7355e-01 +5.2294e-01 +1.4831e+00 +3.1296e+00 +2.0256e-01 +8.4673e-01 -1.7886e+00 +1.6943e+00 -8.1244e-01 +9.7242e-01 -1.7559e+00 -3.4226e+00 +6.8475e-01 -1.7741e+00 -2.3372e+00 -1.2704e+00 +1.1084e+00 -4.9471e+00 +3.3757e+00
1682 +4.638140187e+04 +4.638140187e+04 +4.538140187e+04 +4.538140187e+04 +4.5460e+00 +2.6053e-01 -4.4428e-01 +1.4796e+00 +3.7914e+00 +8.2209e-01 +1.4030e+00 -1.5931e+00 +3.2931e-01 -8.7494e-01 +6.2859e-01 -1.6704e+00 -2.6624e+00 +8.8108e-01 -1.8221e+00 -2.4170e+00 +1.7861e+00 +1.1347e+00 -4.9762e+00 +2.9442e+00
1743 +3.430313936e+04 +3.430313936e+04 +3.330313936e+04 +3.330313936e+04 +3.4286e+00 +7.2798e-01 -3.6832e-01 +1.4485e+00 +4.0881e+00 +3.7683e-01 +1.9687e-01 -1.9096e+00 +8.4522e-01 -7.9156e-01 +2.8915e-01 -1.5524e+00 -2.9855e+00 +5.9946e-01 -2.1088e+00 -2.2880e+00 +3.5293e-01 +1.1125e+00 -5.2706e+00 +3.5598e+00
1913 +1.785647691e+04 +1.785647691e+04 +1.685647691e+04 +1.685647691e+04 +2.8408e+00 -4.3069e-02 -9.5742e-01 +1.4867e+00 +1.8893e+00 +7.8858e-01 +2.0487e-01 -1.4486e+00 +9.2749e-01 -8.1226e-01 +8.7422e-01 -1.0628e+00 -3.1949e+00 +9.8349e-01 -1.1678e+00 -2.1255e+00 +1.4770e+00 +1.1094e+00 -5.0978e+00 +4.3937e+00
2054 +1.723440968e+04 +1.723440968e+04 +1.623440968e+04 +1.623440968e+04 +3.5553e+00 -7.1758e-01 -9.8681e-01 +1.4893e+00 +2.6776e+00 -5.7008e-01 +1.9186e+00 -1.7519e+00 +5.0436e-01 -7.2547e-01 +4.5081e-01 -2.3570e+00 -3.1495e+00 +8.1473e-01 -2.0102e+00 -2.1770e+00 -7.5387e-01 +1.1045e+00 -5.2896e+00 +4.0479e+00
2071 +1.615908910e+04 +1.615908910e+04 +1.515908910e+04 +1.515908910e+04 +2.2729e+00 -1.4066e+00 -3.0583e-01 +1.5223e+00 +1.8867e+00 +8.7131e-02 +3.7909e-01 -2.1834e+00 +1.9220e-01 -7.9624e-01 +8.7081e-01 -1.0275e+00 -3.6443e+00 +9.1624e-01 -1.9438e+00 -2.1385e+00 -3.0771e-02 +1.2493e+00 -5.3294e+00 +4.8943e+00
2113 +1.219839425e+04 +1.219839425e+04 +1.119839425e+04 +1.119839425e+04 +3.9922e+00 -3.1159e-01 -2.9433e+00 +1.4703e+00 +3.0581e+00 +8.3446e-01 +9.8291e-01 +5.8396e-01 +4.4915e-01 -8.0291e-01 -1.4608e-01 -1.7433e+00 -3.1611e+00 +2.1541e-01 -1.5982e+00 -2.5445e+00 +5.1999e-01 +1.0402e+00 -5.3955e+00 +4.7668e+00
2131 +4.374602816e+03 +4.374602816e+03 +3.374602816e+03 +3.374602816e+03 +2.5762e+00 -1.9410e-01 -1.1971e+00 +1.4908e+00 +2.5796e+00 -5.9452e-02 +1.1843e+00 -2.3278e+00 +4.8860e-01 -7.2622e-01 +4.9529e-01 -1.7585e+00 -3.1100e+00 +9.8422e-01 -1.6852e+00 -2.2710e+00 +1.6035e-01 +1.4139e+00 -5.6085e+00 +3.9103e+00
2323 +3.173590190e+03 +3.173590190e+03 +2.173590190e+03 +2.173590190e+03 +2.8070e+00 +6.7978e-02 -2.6754e+00 +1.4796e+00 +2.1200e+00 -4.6985e-01 +7.5694e-01 -1.2080e+00 +8.2437e-01 -8.3533e-01 +1.2065e+00 -1.8677e+00 -3.1133e+00 +9.5241e-01 -2.1974e+00 -3.4362e+00 +8.1688e-02 +1.2109e+00 -5.6867e+00 +4.0348e+00
2462 +5.371908415e+02 +5.371908415e+02 -4.628091585e+02 -4.628091585e+02 +2.7015e+00 +4.5621e-01 -3.7582e+00 +1.4952e+00 +2.6289e+00 +4.7282e-01 +7.4529e-01 -1.6008e+00 +6.0947e-01 -6.6160e-01 +2.6256e-01 -1.8693e+00 -3.2395e+00 +5.2335e-01 -1.5062e+00 -2.4740e+00 +4.0695e-01 +3.5782e+00 -5.5843e+00 +4.9529e+00
2515 +2.637283209e+02 +2.637283209e+02 -7.362716791e+02 -7.362716791e+02 +3.0613e+00 +4.3229e-01 -3.2406e+00 +1.4915e+00 +1.8287e+00 -2.0164e-01 +3.4549e-01 -1.5493e+00 +4.9310e-01 -8.2889e-01 +1.0384e+00 -1.5139e+00 -3.2511e+00 -2.2578e-02 -3.3078e+00 -2.3649e+00 +1.1625e+00 +1.6714e+00 -5.4578e+00 +5.7994e+00
123295       +inf +2.637283209e+02       +inf -7.362716791e+02 +3.6588e+12 +2.0689e+12 -2.2086e+12 -5.6450e+11 +1.8982e+12 -1.5844e+11 +5.0855e+11 +3.3946e+12 +2.4443e+11 -2.4457e+13 +4.6950e+11 -9.1442e+12 -5.2472e+11 -1.7299e+12 -8.2406e+11 -2.6801e+12 +4.3354e+10 +3.1098e+12 -1.8054e+12 +9.7106e+11
% function evaluation | noise-free fitness - Fopt (1.319200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.000870275e+06 +1.000870275e+06 +1.001002195e+06 +1.001002195e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +5.622109359e+05 +5.622109359e+05 +5.623428559e+05 +5.623428559e+05 +1.1082e+00 +2.6809e+00 -4.3669e+00 -2.1183e+00 +2.3179e+00 -8.8966e-01 +1.9125e+00 +6.7034e-01 +2.7925e+00 +4.4709e+00 -7.1808e-01 +3.9268e+00 -1.7281e+00 +4.6214e+00 -4.0977e+00 -2.5802e+00 +9.2645e-02 +2.1110e+00 -3.6643e+00 +2.9248e+00
275 +5.482419867e+05 +5.482419867e+05 +5.483739067e+05 +5.483739067e+05 +1.1329e+00 +2.6881e+00 -4.3678e+00 -2.0954e+00 +2.3230e+00 -8.9877e-01 +1.8415e+00 +6.8860e-01 +2.6752e+00 +4.4495e+00 -7.3823e-01 +3.9378e+00 -1.7281e+00 +4.6175e+00 -3.8239e+00 -2.6102e+00 +1.1202e-01 +2.1113e+00 -3.6689e+00 +2.8941e+00
404 +5.367803140e+05 +5.367803140e+05 +5.369122340e+05 +5.369122340e+05 +1.0931e+00 +2.6820e+00 -4.3767e+00 -2.0838e+00 +2.2335e+00 -8.9255e-01 +1.7114e+00 +6.9265e-01 +2.6395e+00 +4.4701e+00 -6.7277e-01 +3.8820e+00 -1.7388e+00 +4.6160e+00 -3.9802e+00 -2.6039e+00 +8.9667e-02 +2.1166e+00 -3.4623e+00 +2.9076e+00
622 +5.206273699e+05 +5.206273699e+05 +5.207592899e+05 +5.207592899e+05 +1.0268e+00 +2.7035e+00 -4.3747e+00 -1.9973e+00 +2.2589e+00 -8.2734e-01 +1.6434e+00 +8.0742e-01 +2.5979e+00 +4.4577e+00 -5.7507e-01 +3.8814e+00 -1.7226e+00 +4.6317e+00 -3.9052e+00 -2.6569e+00 +7.2435e-02 +2.2319e+00 -3.3240e+00 +2.8430e+00
628 +4.990690492e+05 +4.990690492e+05 +4.992009692e+05 +4.992009692e+05 +9.5764e-01 +2.6798e+00 -4.3974e+00 -2.1046e+00 +2.2709e+00 -8.4856e-01 +1.6618e+00 +7.0438e-01 +2.5735e+00 +4.4441e+00 -7.1122e-01 +3.8762e+00 -1.7353e+00 +4.6098e+00 -3.9318e+00 -2.6630e+00 +1.4075e-01 +2.1101e+00 -3.5236e+00 +1.6463e+00
732 +4.854495596e+05 +4.854495596e+05 +4.855814796e+05 +4.855814796e+05 +1.0861e+00 +2.7121e+00 -4.3169e+00 -1.9108e+00 +2.2768e+00 -9.6795e-01 +1.7520e+00 +7.8699e-01 +2.1101e+00 +4.5025e+00 -6.5380e-01 +3.8226e+00 -1.7341e+00 +4.6800e+00 -3.9322e+00 -2.6496e+00 +5.7113e-02 +2.1160e+00 -3.4166e+00 +2.2776e+00
760 +4.738701700e+05 +4.738701700e+05 +4.740020900e+05 +4.740020900e+05 +1.1295e+00 +2.7225e+00 -4.3904e+00 -2.0783e+00 +2.1852e+00 -9.8662e-01 +1.2377e+00 +7.6475e-01 +2.5673e+00 +4.3804e+00 -5.3554e-01 +3.8643e+00 -1.7171e+00 +4.5744e+00 -3.9330e+00 -2.3917e+00 +9.9196e-02 +2.1043e+00 -3.1197e+00 +2.7802e+00
806 +4.636414122e+05 +4.636414122e+05 +4.637733322e+05 +4.637733322e+05 +5.4895e-01 +2.6947e+00 -4.3657e+00 -2.2156e+00 +2.1895e+00 -8.7455e-01 +1.5030e+00 +7.9543e-01 +2.2874e+00 +4.5447e+00 -6.2038e-01 +3.7902e+00 -1.7878e+00 +4.6206e+00 -3.8710e+00 -2.6106e+00 +5.4750e-02 +2.0349e+00 -3.7189e+00 +2.5537e+00
822 +4.495477903e+05 +4.495477903e+05 +4.496797103e+05 +4.496797103e+05 +1.1036e+00 +2.7850e+00 -4.3704e+00 -2.0405e+00 +2.5864e+00 -9.7175e-01 +1.5988e+00 +7.6091e-01 +2.2539e+00 +4.4518e+00 -6.1535e-01 +3.7028e+00 -1.7358e+00 +4.5368e+00 -3.9755e+00 -2.6960e+00 +1.0447e-01 +2.0004e+00 -3.4595e+00 +7.3392e-01
830 +4.405765919e+05 +4.405765919e+05 +4.407085119e+05 +4.407085119e+05 +1.0049e+00 +2.7188e+00 -4.3637e+00 -2.0613e+00 +2.4842e+00 -9.5203e-01 +1.3846e+00 +8.2072e-01 +2.4997e+00 +4.4594e+00 -6.8594e-01 +3.5140e+00 -1.7338e+00 +4.6191e+00 -3.7066e+00 -2.6953e+00 +1.0190e-01 +2.0991e+00 -3.4216e+00 +2.4167e+00
873 +4.358672442e+05 +4.358672442e+05 +4.359991642e+05 +4.359991642e+05 +6.1111e-01 +2.6475e+00 -4.3690e+00 -1.9972e+00 +1.9374e+00 -7.8014e-01 +1.6475e+00 +8.1909e-01 +1.9872e+00 +4.4515e+00 -5.6987e-01 +3.5123e+00 -1.7743e+00 +4.6276e+00 -3.9582e+00 -3.2955e+00 +1.2540e-01 +2.0970e+00 -3.8009e+00 +2.5081e+00
906 +4.212429679e+05 +4.212429679e+05 +4.213748879e+05 +4.213748879e+05 +6.0346e-01 +2.7344e+00 -4.3634e+00 -1.9307e+00 +2.4172e+00 -1.0327e+00 +1.5436e+00 +7.8761e-01 +2.4856e+00 +4.4856e+00 -5.8238e-01 +3.2829e+00 -1.7376e+00 +4.6512e+00 -3.8234e+00 -2.5496e+00 +6.3931e-02 +2.1046e+00 -3.4866e+00 +2.2390e+00
912 +4.070484831e+05 +4.070484831e+05 +4.071804031e+05 +4.071804031e+05 +1.2220e+00 +2.7255e+00 -4.3710e+00 -2.0854e+00 +2.3560e+00 -8.6261e-01 +1.0732e+00 +8.2080e-01 +2.4249e+00 +4.3027e+00 -4.9402e-01 +3.5820e+00 -1.7369e+00 +4.6258e+00 -3.8868e+00 -2.4825e+00 +5.9211e-02 +2.0111e+00 -3.4262e+00 +2.0430e+00
923 +3.702483494e+05 +3.702483494e+05 +3.703802694e+05 +3.703802694e+05 +8.5275e-01 +2.6895e+00 -4.3868e+00 -1.9226e+00 +2.2541e+00 -8.9907e-01 +1.1966e+00 +7.8986e-01 +2.5561e+00 +4.5724e+00 -6.8974e-01 +2.3576e+00 -1.7424e+00 +4.6267e+00 -4.0336e+00 -2.4974e+00 +1.2492e-01 +2.0475e+00 -2.7633e+00 +2.0756e+00
1012 +3.157506090e+05 +3.157506090e+05 +3.158825290e+05 +3.158825290e+05 +1.0180e+00 +2.6995e+00 -4.3686e+00 -1.8745e+00 +2.6322e+00 -8.7588e-01 -2.9865e-01 +1.1048e+00 +2.7083e+00 +4.3256e+00 -8.4910e-01 +3.1441e+00 -1.7271e+00 +4.6476e+00 -3.9885e+00 -2.8070e+00 +2.8030e-01 +2.0920e+00 -3.3024e+00 +1.7239e+00
1235 +3.062224404e+05 +3.062224404e+05 +3.063543604e+05 +3.063543604e+05 +1.4952e+00 +2.6325e+00 -4.3661e+00 -1.6953e+00 +2.4099e+00 -1.0815e+00 -3.0468e-01 +9.1055e-01 +1.8887e+00 +4.5024e+00 -3.9537e-01 +3.5689e+00 -1.7413e+00 +4.5886e+00 -3.3047e+00 -2.8198e+00 -3.8953e-01 +1.7380e+00 -3.5527e+00 +1.3360e+00
1239 +2.968911155e+05 +2.968911155e+05 +2.970230355e+05 +2.970230355e+05 +1.2437e+00 +2.7309e+00 -4.4606e+00 -1.9430e+00 +2.4474e+00 -1.1512e+00 -2.1122e+00 +8.6624e-01 +3.2127e+00 +4.5006e+00 -7.3277e-01 +3.9667e+00 -1.7304e+00 +4.6415e+00 -4.1386e+00 -2.5782e+00 +2.4044e-01 +1.8396e+00 -3.5184e+00 +9.8990e-01
1241 +2.864833584e+05 +2.864833584e+05 +2.866152784e+05 +2.866152784e+05 -1.9383e-01 +2.5877e+00 -4.3501e+00 -2.0660e+00 +2.4539e+00 -7.1582e-01 -6.5936e-01 +1.1866e+00 +2.1843e+00 +4.4261e+00 -1.0980e-01 +2.8166e+00 -1.7328e+00 +4.6196e+00 -4.7211e+00 -3.6061e+00 +1.1279e+00 +2.0517e+00 -3.4659e+00 +1.9790e+00
1329 +2.790750050e+05 +2.790750050e+05 +2.792069250e+05 +2.792069250e+05 +7.7957e-01 +2.6687e+00 -4.3164e+00 -1.7421e+00 +3.2399e+00 -1.0491e+00 -5.9314e-01 +1.0813e+00 +1.9777e+00 +4.8658e+00 +6.8526e-02 +2.5685e+00 -1.8408e+00 +4.7928e+00 -2.7045e+00 -2.6912e+00 +1.0679e+00 +1.9352e+00 -3.2842e+00 +2.2605e+00
1344 +2.744524162e+05 +2.744524162e+05 +2.745843362e+05 +2.745843362e+05 +5.0915e-01 +2.7104e+00 -4.4189e+00 -1.6329e+00 +2.9125e+00 -9.5380e-01 -1.7638e+00 +1.2273e+00 +1.9630e+00 +4.2587e+00 -6.3105e-03 +2.7668e+00 -1.7382e+00 +4.5819e+00 -3.6655e+00 -2.4507e+00 -8.0530e-01 +1.9483e+00 -2.9927e+00 +2.7580e+00
1378 +2.335533937e+05 +2.335533937e+05 +2.336853137e+05 +2.336853137e+05 +8.1871e-01 +2.5914e+00 -4.4536e+00 -1.6985e+00 +2.0429e+00 -9.9663e-01 -1.0851e+00 +7.2326e-01 +1.9265e+00 +4.3592e+00 -6.7682e-01 +3.3352e+00 -1.7361e+00 +4.5459e+00 -2.4845e+00 -2.3980e+00 +1.1140e+00 +1.8513e+00 -2.7422e+00 +1.2102e+00
1403 +1.956128080e+05 +1.956128080e+05 +1.957447280e+05 +1.957447280e+05 +6.6710e-01 +2.6891e+00 -4.3690e+00 -1.6587e+00 +1.9880e+00 -1.3125e+00 -2.1017e+00 +1.1422e+00 +1.4875e+00 +4.3045e+00 -4.3386e-01 +2.2356e+00 -1.7426e+00 +4.5859e+00 -2.5038e-01 -3.0948e+00 +9.2642e-01 +2.0217e+00 -3.4019e+00 +2.1435e+00
1421 +1.570222829e+05 +1.570222829e+05 +1.571542029e+05 +1.571542029e+05 +1.6120e+00 +2.6475e+00 -4.4237e+00 -1.4255e+00 +2.0689e+00 -1.6076e+00 -8.1149e+00 +1.4673e+00 +1.7841e+00 +4.6274e+00 -3.5724e-01 +2.5922e+00 -1.7254e+00 +4.7062e+00 -3.7200e+00 -2.9650e+00 +1.4914e+00 +2.1220e+00 -3.6444e+00 -1.2459e-01
1568 +1.136193930e+05 +1.136193930e+05 +1.137513130e+05 +1.137513130e+05 -2.6812e-01 +2.7333e+00 -4.6290e+00 -1.4924e+00 +1.8971e+00 -1.8262e+00 -7.9613e+00 +9.3617e-01 +1.1259e+00 +4.4037e+00 +1.8613e-01 +2.1474e+00 -1.6481e+00 +4.5575e+00 -2.8905e+00 -2.9192e+00 +3.2499e-01 +1.8055e+00 -2.6902e+00 +7.6758e-01
1739 +7.445118998e+04 +7.445118998e+04 +7.458310998e+04 +7.458310998e+04 -5.8990e-01 +2.9187e+00 -4.3353e+00 -1.2749e+00 +8.0997e-01 -5.1195e-01 -7.1348e+00 +1.8721e+00 +7.8801e-01 +4.3996e+00 -9.8033e-01 +2.1071e+00 -1.9838e+00 +4.8296e+00 -2.5985e+00 -3.7242e+00 +7.4781e-01 +2.1587e+00 -3.3624e+00 +7.4058e-01
1815 +6.767364787e+04 +6.767364787e+04 +6.780556787e+04 +6.780556787e+04 -2.2894e+00 +3.0342e+00 -4.2280e+00 -2.0572e+00 +1.7691e+00 -1.4157e+00 -5.4132e+00 +1.8694e+00 +5.9966e-01 +4.2956e+00 +2.1725e-01 +2.3589e+00 -1.6494e+00 +4.4684e+00 -2.8543e+00 -3.1016e+00 +7.2048e-01 +1.8466e+00 -2.4362e+00 +4.6265e-01
