% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.283102266e+05 +2.283102266e+05 +2.283461266e+05 +2.283461266e+05 +0.0000e+00 +0.0000e+00
2 +1.516703438e+01 +1.516703438e+01 +5.106703438e+01 +5.106703438e+01 +4.4722e+00 -3.2111e+00
4 +1.505409309e+01 +1.505409309e+01 +5.095409309e+01 +5.095409309e+01 +4.4704e+00 -3.1984e+00
40 +1.463185065e+01 +1.463185065e+01 +5.053185065e+01 +5.053185065e+01 +4.4653e+00 -3.1463e+00
42 +1.420570234e+01 +1.420570234e+01 +5.010570234e+01 +5.010570234e+01 +4.4380e+00 -3.1066e+00
62 +1.374206653e+01 +1.374206653e+01 +4.964206653e+01 +4.964206653e+01 +4.4261e+00 -3.0370e+00
91 +1.293856966e+01 +1.293856966e+01 +4.883856966e+01 +4.883856966e+01 +4.3706e+00 -2.8796e+00
93 +1.276489595e+01 +1.276489595e+01 +4.866489595e+01 +4.866489595e+01 +4.3368e+00 -2.8303e+00
106 +1.119516593e+01 +1.119516593e+01 +4.709516593e+01 +4.709516593e+01 +4.1891e+00 -2.1961e+00
117 +9.608207304e+00 +9.608207304e+00 +4.550820730e+01 +4.550820730e+01 +4.1219e+00 -2.0114e+00
139 +7.180838824e+00 +7.180838824e+00 +4.308083882e+01 +4.308083882e+01 +4.1472e+00 -1.0999e+00
153 +6.806887876e+00 +6.806887876e+00 +4.270688788e+01 +4.270688788e+01 +4.0544e+00 -1.1859e+00
159 +6.692025851e+00 +6.692025851e+00 +4.259202585e+01 +4.259202585e+01 +4.0057e+00 -1.2360e+00
161 +6.520157550e+00 +6.520157550e+00 +4.242015755e+01 +4.242015755e+01 +3.8118e+00 -1.4693e+00
162 +5.582433924e+00 +5.582433924e+00 +4.148243392e+01 +4.148243392e+01 +3.7065e+00 -1.2530e+00
188 +5.322947560e+00 +5.322947560e+00 +4.122294756e+01 +4.122294756e+01 +3.6899e+00 -1.2022e+00
209 +5.155835268e+00 +5.155835268e+00 +4.105583527e+01 +4.105583527e+01 +3.6746e+00 -1.1733e+00
214 +5.127963956e+00 +5.127963956e+00 +4.102796396e+01 +4.102796396e+01 +3.6754e+00 -1.1656e+00
226 +4.938969269e+00 +4.938969269e+00 +4.083896927e+01 +4.083896927e+01 +3.7005e+00 -1.0892e+00
230 +4.874278805e+00 +4.874278805e+00 +4.077427881e+01 +4.077427881e+01 +3.7204e+00 -1.0427e+00
232 +4.717341488e+00 +4.717341488e+00 +4.061734149e+01 +4.061734149e+01 +3.7068e+00 -1.0101e+00
236 +4.150270701e+00 +4.150270701e+00 +4.005027070e+01 +4.005027070e+01 +3.7123e+00 -7.2285e-01
242 +3.884324528e+00 +3.884324528e+00 +3.978432453e+01 +3.978432453e+01 +3.7229e+00 -3.6836e-01
256 +3.759108790e+00 +3.759108790e+00 +3.965910879e+01 +3.965910879e+01 +3.7081e+00 -2.7410e-01
