% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.394424455e+001 +6.394424455e+001 -9.360557554e+002 -9.360557554e+002 +0.0000e+000 +0.0000e+000
2 +2.055682109e+001 +2.055682109e+001 -9.794431789e+002 -9.794431789e+002 +1.1102e-001 +3.8292e+000
12 +1.932018736e+001 +1.932018736e+001 -9.806798126e+002 -9.806798126e+002 +1.1057e-001 +3.8151e+000
15 +1.803772087e+001 +1.803772087e+001 -9.819622791e+002 -9.819622791e+002 +9.5442e-002 +3.8298e+000
16 +1.528519731e+001 +1.528519731e+001 -9.847148027e+002 -9.847148027e+002 +1.0942e-001 +3.7708e+000
24 +1.214743676e+001 +1.214743676e+001 -9.878525632e+002 -9.878525632e+002 +9.4961e-002 +3.7622e+000
26 +3.909000123e+000 +3.909000123e+000 -9.960909999e+002 -9.960909999e+002 +1.0573e-001 +3.5675e+000
32 +4.402756323e-001 +4.402756323e-001 -9.995597244e+002 -9.995597244e+002 +1.0463e-001 +3.2539e+000
173 +4.364197319e-001 +4.364197319e-001 -9.995635803e+002 -9.995635803e+002 +1.1129e-001 +3.2500e+000
416 +4.250989701e-001 +4.250989701e-001 -9.995749010e+002 -9.995749010e+002 +1.2031e-001 +3.2310e+000
506 +4.147829117e-001 +4.147829117e-001 -9.995852171e+002 -9.995852171e+002 +1.2526e-001 +3.2121e+000
523 +4.071334051e-001 +4.071334051e-001 -9.995928666e+002 -9.995928666e+002 +1.3227e-001 +3.2032e+000
608 +3.958677087e-001 +3.958677087e-001 -9.996041323e+002 -9.996041323e+002 +1.3992e-001 +3.1873e+000
681 +3.880188026e-001 +3.880188026e-001 -9.996119812e+002 -9.996119812e+002 +1.4517e-001 +3.1768e+000
722 +3.784878713e-001 +3.784878713e-001 -9.996215121e+002 -9.996215121e+002 +1.4961e-001 +3.1611e+000
749 +3.684775062e-001 +3.684775062e-001 -9.996315225e+002 -9.996315225e+002 +1.5987e-001 +3.1520e+000
758 +3.618332398e-001 +3.618332398e-001 -9.996381668e+002 -9.996381668e+002 +1.6184e-001 +3.1433e+000
764 +3.496955489e-001 +3.496955489e-001 -9.996503045e+002 -9.996503045e+002 +1.7348e-001 +3.1280e+000
782 +3.452475306e-001 +3.452475306e-001 -9.996547525e+002 -9.996547525e+002 +1.8131e-001 +3.1188e+000
785 +3.332085077e-001 +3.332085077e-001 -9.996667915e+002 -9.996667915e+002 +1.8066e-001 +3.1086e+000
797 +3.287156283e-001 +3.287156283e-001 -9.996712844e+002 -9.996712844e+002 +1.8492e-001 +3.1028e+000
802 +3.204930221e-001 +3.204930221e-001 -9.996795070e+002 -9.996795070e+002 +1.8465e-001 +3.0887e+000
825 +3.132580771e-001 +3.132580771e-001 -9.996867419e+002 -9.996867419e+002 +1.8894e-001 +3.0732e+000
833 +3.079380002e-001 +3.079380002e-001 -9.996920620e+002 -9.996920620e+002 +1.9204e-001 +3.0719e+000
849 +3.003336424e-001 +3.003336424e-001 -9.996996664e+002 -9.996996664e+002 +1.9919e-001 +3.0682e+000
858 +2.935968627e-001 +2.935968627e-001 -9.997064031e+002 -9.997064031e+002 +2.0074e-001 +3.0537e+000
884 +2.752760486e-001 +2.752760486e-001 -9.997247240e+002 -9.997247240e+002 +2.1860e-001 +3.0358e+000
910 +2.662244475e-001 +2.662244475e-001 -9.997337756e+002 -9.997337756e+002 +2.2089e-001 +3.0245e+000
923 +2.628715820e-001 +2.628715820e-001 -9.997371284e+002 -9.997371284e+002 +2.2090e-001 +3.0053e+000
926 +2.562850920e-001 +2.562850920e-001 -9.997437149e+002 -9.997437149e+002 +2.2518e-001 +2.9972e+000
957 +2.474947546e-001 +2.474947546e-001 -9.997525052e+002 -9.997525052e+002 +2.3075e-001 +2.9925e+000
959 +2.352506212e-001 +2.352506212e-001 -9.997647494e+002 -9.997647494e+002 +2.3957e-001 +2.9738e+000
987 +2.312870512e-001 +2.312870512e-001 -9.997687129e+002 -9.997687129e+002 +2.4263e-001 +2.9651e+000
999 +2.289489418e-001 +2.289489418e-001 -9.997710511e+002 -9.997710511e+002 +2.4551e-001 +2.9698e+000
1009 +2.120726539e-001 +2.120726539e-001 -9.997879273e+002 -9.997879273e+002 +2.5879e-001 +2.9277e+000
1040 +2.083918071e-001 +2.083918071e-001 -9.997916082e+002 -9.997916082e+002 +2.6161e-001 +2.9337e+000
1046 +2.036414136e-001 +2.036414136e-001 -9.997963586e+002 -9.997963586e+002 +2.7187e-001 +2.9271e+000
1051 +1.851141295e-001 +1.851141295e-001 -9.998148859e+002 -9.998148859e+002 +3.1130e-001 +2.8669e+000
1084 +1.809066262e-001 +1.809066262e-001 -9.998190934e+002 -9.998190934e+002 +2.8990e-001 +2.8630e+000
1111 +1.777209975e-001 +1.777209975e-001 -9.998222790e+002 -9.998222790e+002 +2.9249e-001 +2.8644e+000
1120 +1.723620825e-001 +1.723620825e-001 -9.998276379e+002 -9.998276379e+002 +3.1893e-001 +2.8453e+000
1133 +1.674337134e-001 +1.674337134e-001 -9.998325663e+002 -9.998325663e+002 +3.0726e-001 +2.8450e+000
1172 +1.651939553e-001 +1.651939553e-001 -9.998348060e+002 -9.998348060e+002 +3.0919e-001 +2.8352e+000
1194 +1.601852476e-001 +1.601852476e-001 -9.998398148e+002 -9.998398148e+002 +3.1733e-001 +2.8215e+000
1199 +1.581206619e-001 +1.581206619e-001 -9.998418793e+002 -9.998418793e+002 +3.2193e-001 +2.8163e+000
1249 +1.547363749e-001 +1.547363749e-001 -9.998452636e+002 -9.998452636e+002 +3.2854e-001 +2.7809e+000
1283 +1.510492368e-001 +1.510492368e-001 -9.998489508e+002 -9.998489508e+002 +3.3499e-001 +2.7903e+000
1320 +1.474018370e-001 +1.474018370e-001 -9.998525982e+002 -9.998525982e+002 +3.4345e-001 +2.7753e+000
1338 +1.444008797e-001 +1.444008797e-001 -9.998555991e+002 -9.998555991e+002 +3.4713e-001 +2.7557e+000
1424 +1.411457565e-001 +1.411457565e-001 -9.998588542e+002 -9.998588542e+002 +3.5687e-001 +2.7449e+000
1529 +1.373511560e-001 +1.373511560e-001 -9.998626488e+002 -9.998626488e+002 +3.6544e-001 +2.7200e+000
1583 +1.344366339e-001 +1.344366339e-001 -9.998655634e+002 -9.998655634e+002 +3.7503e-001 +2.7058e+000
1635 +1.304662704e-001 +1.304662704e-001 -9.998695337e+002 -9.998695337e+002 +3.8680e-001 +2.6707e+000
1645 +1.277342312e-001 +1.277342312e-001 -9.998722658e+002 -9.998722658e+002 +3.9561e-001 +2.6576e+000
1667 +1.232652231e-001 +1.232652231e-001 -9.998767348e+002 -9.998767348e+002 +4.1079e-001 +2.6297e+000
1672 +1.209323165e-001 +1.209323165e-001 -9.998790677e+002 -9.998790677e+002 +4.2124e-001 +2.6171e+000
1673 +1.198721850e-001 +1.198721850e-001 -9.998801278e+002 -9.998801278e+002 +4.2221e-001 +2.6090e+000
1698 +1.144536974e-001 +1.144536974e-001 -9.998855463e+002 -9.998855463e+002 +4.3905e-001 +2.5769e+000
1871 +1.073709332e-001 +1.073709332e-001 -9.998926291e+002 -9.998926291e+002 +4.5638e-001 +2.5337e+000
1925 +1.071324588e-001 +1.071324588e-001 -9.998928675e+002 -9.998928675e+002 +4.5749e-001 +2.5358e+000
1988 +1.043401033e-001 +1.043401033e-001 -9.998956599e+002 -9.998956599e+002 +4.6623e-001 +2.5237e+000
2022 +1.015777881e-001 +1.015777881e-001 -9.998984222e+002 -9.998984222e+002 +4.7146e-001 +2.5096e+000
2051 +9.788181370e-002 +9.788181370e-002 -9.999021182e+002 -9.999021182e+002 +4.8756e-001 +2.4898e+000
2053 +9.533870571e-002 +9.533870571e-002 -9.999046613e+002 -9.999046613e+002 +4.8506e-001 +2.4697e+000
2086 +8.935070832e-002 +8.935070832e-002 -9.999106493e+002 -9.999106493e+002 +4.9764e-001 +2.4496e+000
2134 +8.885375992e-002 +8.885375992e-002 -9.999111462e+002 -9.999111462e+002 +5.0211e-001 +2.4525e+000
2137 +7.851074945e-002 +7.851074945e-002 -9.999214893e+002 -9.999214893e+002 +5.2202e-001 +2.4045e+000
2154 +7.452604182e-002 +7.452604182e-002 -9.999254740e+002 -9.999254740e+002 +5.5852e-001 +2.3600e+000
2182 +7.306875698e-002 +7.306875698e-002 -9.999269312e+002 -9.999269312e+002 +5.3795e-001 +2.3802e+000
2187 +7.182536017e-002 +7.182536017e-002 -9.999281746e+002 -9.999281746e+002 +5.3923e-001 +2.3551e+000
2199 +7.070546007e-002 +7.070546007e-002 -9.999292945e+002 -9.999292945e+002 +5.3993e-001 +2.3655e+000
2238 +6.903821698e-002 +6.903821698e-002 -9.999309618e+002 -9.999309618e+002 +5.4399e-001 +2.3542e+000
2246 +6.715208414e-002 +6.715208414e-002 -9.999328479e+002 -9.999328479e+002 +5.5194e-001 +2.3274e+000
2255 +6.532559359e-002 +6.532559359e-002 -9.999346744e+002 -9.999346744e+002 +5.5384e-001 +2.3322e+000
2270 +6.061549202e-002 +6.061549202e-002 -9.999393845e+002 -9.999393845e+002 +5.6968e-001 +2.2924e+000
2288 +5.958075974e-002 +5.958075974e-002 -9.999404192e+002 -9.999404192e+002 +5.7881e-001 +2.3032e+000
2337 +5.882427561e-002 +5.882427561e-002 -9.999411757e+002 -9.999411757e+002 +5.7444e-001 +2.3021e+000
2400 +5.677367233e-002 +5.677367233e-002 -9.999432263e+002 -9.999432263e+002 +5.7965e-001 +2.2870e+000
2423 +5.621505505e-002 +5.621505505e-002 -9.999437849e+002 -9.999437849e+002 +5.9708e-001 +2.2726e+000
2446 +5.448975415e-002 +5.448975415e-002 -9.999455102e+002 -9.999455102e+002 +5.8707e-001 +2.2685e+000
2454 +5.266575743e-002 +5.266575743e-002 -9.999473342e+002 -9.999473342e+002 +5.9751e-001 +2.2586e+000
2479 +5.235655910e-002 +5.235655910e-002 -9.999476434e+002 -9.999476434e+002 +5.9602e-001 +2.2560e+000
2553 +5.092748992e-002 +5.092748992e-002 -9.999490725e+002 -9.999490725e+002 +6.0617e-001 +2.2438e+000
2563 +4.972261015e-002 +4.972261015e-002 -9.999502774e+002 -9.999502774e+002 +6.0758e-001 +2.2352e+000
2584 +4.773077461e-002 +4.773077461e-002 -9.999522692e+002 -9.999522692e+002 +6.1386e-001 +2.2115e+000
2585 +4.673388625e-002 +4.673388625e-002 -9.999532661e+002 -9.999532661e+002 +6.3064e-001 +2.2009e+000
2594 +4.344810922e-002 +4.344810922e-002 -9.999565519e+002 -9.999565519e+002 +6.3316e-001 +2.1735e+000
2635 +4.191103769e-002 +4.191103769e-002 -9.999580890e+002 -9.999580890e+002 +6.4034e-001 +2.1600e+000
2656 +3.846619383e-002 +3.846619383e-002 -9.999615338e+002 -9.999615338e+002 +6.5840e-001 +2.1141e+000
2679 +3.581190285e-002 +3.581190285e-002 -9.999641881e+002 -9.999641881e+002 +6.6855e-001 +2.1027e+000
2719 +3.513050774e-002 +3.513050774e-002 -9.999648695e+002 -9.999648695e+002 +6.7288e-001 +2.1000e+000
2724 +3.466370268e-002 +3.466370268e-002 -9.999653363e+002 -9.999653363e+002 +6.7526e-001 +2.0958e+000
2748 +3.369529764e-002 +3.369529764e-002 -9.999663047e+002 -9.999663047e+002 +6.8033e-001 +2.0871e+000
2766 +3.289656135e-002 +3.289656135e-002 -9.999671034e+002 -9.999671034e+002 +6.8170e-001 +2.0772e+000
2817 +3.218635255e-002 +3.218635255e-002 -9.999678136e+002 -9.999678136e+002 +6.8612e-001 +2.0733e+000
2826 +3.087963162e-002 +3.087963162e-002 -9.999691204e+002 -9.999691204e+002 +6.9223e-001 +2.0616e+000
2869 +3.014341796e-002 +3.014341796e-002 -9.999698566e+002 -9.999698566e+002 +6.9504e-001 +2.0547e+000
2966 +2.897789511e-002 +2.897789511e-002 -9.999710221e+002 -9.999710221e+002 +6.9962e-001 +2.0433e+000
2988 +2.873095025e-002 +2.873095025e-002 -9.999712690e+002 -9.999712690e+002 +7.0357e-001 +2.0417e+000
3014 +2.816185985e-002 +2.816185985e-002 -9.999718381e+002 -9.999718381e+002 +7.0281e-001 +2.0338e+000
3028 +2.718498053e-002 +2.718498053e-002 -9.999728150e+002 -9.999728150e+002 +7.0980e-001 +2.0276e+000
3045 +2.685285697e-002 +2.685285697e-002 -9.999731471e+002 -9.999731471e+002 +7.1084e-001 +2.0245e+000
3134 +2.598906185e-002 +2.598906185e-002 -9.999740109e+002 -9.999740109e+002 +7.1300e-001 +2.0094e+000
3152 +2.379564465e-002 +2.379564465e-002 -9.999762044e+002 -9.999762044e+002 +7.2764e-001 +1.9934e+000
3162 +2.335031908e-002 +2.335031908e-002 -9.999766497e+002 -9.999766497e+002 +7.2696e-001 +1.9890e+000
3173 +2.276065123e-002 +2.276065123e-002 -9.999772393e+002 -9.999772393e+002 +7.2946e-001 +1.9750e+000
3179 +2.180604298e-002 +2.180604298e-002 -9.999781940e+002 -9.999781940e+002 +7.3496e-001 +1.9631e+000
3206 +2.108253491e-002 +2.108253491e-002 -9.999789175e+002 -9.999789175e+002 +7.4260e-001 +1.9628e+000
3208 +1.983923825e-002 +1.983923825e-002 -9.999801608e+002 -9.999801608e+002 +7.4914e-001 +1.9472e+000
3262 +1.918990567e-002 +1.918990567e-002 -9.999808101e+002 -9.999808101e+002 +7.5124e-001 +1.9355e+000
3273 +1.903311222e-002 +1.903311222e-002 -9.999809669e+002 -9.999809669e+002 +7.5460e-001 +1.9357e+000
3315 +1.810952139e-002 +1.810952139e-002 -9.999818905e+002 -9.999818905e+002 +7.5972e-001 +1.9148e+000
3331 +1.700184275e-002 +1.700184275e-002 -9.999829982e+002 -9.999829982e+002 +7.7005e-001 +1.8936e+000
3442 +1.691772074e-002 +1.691772074e-002 -9.999830823e+002 -9.999830823e+002 +7.7120e-001 +1.8972e+000
3520 +1.653800372e-002 +1.653800372e-002 -9.999834620e+002 -9.999834620e+002 +7.7689e-001 +1.8896e+000
3555 +1.595375090e-002 +1.595375090e-002 -9.999840462e+002 -9.999840462e+002 +7.8598e-001 +1.8740e+000
3589 +1.534911512e-002 +1.534911512e-002 -9.999846509e+002 -9.999846509e+002 +7.9143e-001 +1.8540e+000
3669 +1.513035118e-002 +1.513035118e-002 -9.999848696e+002 -9.999848696e+002 +7.9737e-001 +1.8485e+000
3736 +1.474843651e-002 +1.474843651e-002 -9.999852516e+002 -9.999852516e+002 +8.0324e-001 +1.8335e+000
3779 +1.433813987e-002 +1.433813987e-002 -9.999856619e+002 -9.999856619e+002 +8.1122e-001 +1.8158e+000
3817 +1.409987387e-002 +1.409987387e-002 -9.999859001e+002 -9.999859001e+002 +8.1654e-001 +1.8063e+000
3846 +1.379467016e-002 +1.379467016e-002 -9.999862053e+002 -9.999862053e+002 +8.2178e-001 +1.7915e+000
3897 +1.248262674e-002 +1.248262674e-002 -9.999875174e+002 -9.999875174e+002 +8.4218e-001 +1.7483e+000
3912 +1.224056514e-002 +1.224056514e-002 -9.999877594e+002 -9.999877594e+002 +8.5138e-001 +1.7435e+000
3924 +1.199559982e-002 +1.199559982e-002 -9.999880044e+002 -9.999880044e+002 +8.4920e-001 +1.7409e+000
3944 +1.105528431e-002 +1.105528431e-002 -9.999889447e+002 -9.999889447e+002 +8.6111e-001 +1.7012e+000
3964 +1.086580127e-002 +1.086580127e-002 -9.999891342e+002 -9.999891342e+002 +8.5972e-001 +1.7103e+000
3994 +1.070686832e-002 +1.070686832e-002 -9.999892931e+002 -9.999892931e+002 +8.6088e-001 +1.7130e+000
4075 +1.046841314e-002 +1.046841314e-002 -9.999895316e+002 -9.999895316e+002 +8.6293e-001 +1.7075e+000
4144 +9.999160858e-003 +9.999160858e-003 -9.999900008e+002 -9.999900008e+002 +8.6752e-001 +1.6943e+000
4172 +9.760695807e-003 +9.760695807e-003 -9.999902393e+002 -9.999902393e+002 +8.7042e-001 +1.6977e+000
4187 +9.474040543e-003 +9.474040543e-003 -9.999905260e+002 -9.999905260e+002 +8.7217e-001 +1.6924e+000
4222 +9.278573162e-003 +9.278573162e-003 -9.999907214e+002 -9.999907214e+002 +8.7452e-001 +1.6894e+000
4242 +9.022094215e-003 +9.022094215e-003 -9.999909779e+002 -9.999909779e+002 +8.7638e-001 +1.6850e+000
4275 +8.846302234e-003 +8.846302234e-003 -9.999911537e+002 -9.999911537e+002 +8.7733e-001 +1.6816e+000
4303 +8.709263886e-003 +8.709263886e-003 -9.999912907e+002 -9.999912907e+002 +8.7807e-001 +1.6782e+000
4324 +8.464250250e-003 +8.464250250e-003 -9.999915357e+002 -9.999915357e+002 +8.8001e-001 +1.6727e+000
4345 +8.269074236e-003 +8.269074236e-003 -9.999917309e+002 -9.999917309e+002 +8.8419e-001 +1.6560e+000
4393 +8.104512964e-003 +8.104512964e-003 -9.999918955e+002 -9.999918955e+002 +8.8321e-001 +1.6678e+000
4427 +7.892351937e-003 +7.892351937e-003 -9.999921076e+002 -9.999921076e+002 +8.8565e-001 +1.6653e+000
4453 +7.743133951e-003 +7.743133951e-003 -9.999922569e+002 -9.999922569e+002 +8.8642e-001 +1.6618e+000
4490 +7.432959654e-003 +7.432959654e-003 -9.999925670e+002 -9.999925670e+002 +8.9746e-001 +1.6513e+000
4498 +7.194511803e-003 +7.194511803e-003 -9.999928055e+002 -9.999928055e+002 +8.9219e-001 +1.6529e+000
4507 +6.802388805e-003 +6.802388805e-003 -9.999931976e+002 -9.999931976e+002 +8.9476e-001 +1.6427e+000
4516 +6.593809566e-003 +6.593809566e-003 -9.999934062e+002 -9.999934062e+002 +9.0072e-001 +1.6401e+000
4533 +5.919288569e-003 +5.919288569e-003 -9.999940807e+002 -9.999940807e+002 +9.0388e-001 +1.6243e+000
4580 +5.720439192e-003 +5.720439192e-003 -9.999942796e+002 -9.999942796e+002 +9.1163e-001 +1.5969e+000
4603 +5.565006283e-003 +5.565006283e-003 -9.999944350e+002 -9.999944350e+002 +9.1458e-001 +1.5899e+000
4620 +4.157550497e-003 +4.157550497e-003 -9.999958424e+002 -9.999958424e+002 +9.3240e-001 +1.5670e+000
4647 +4.064878877e-003 +4.064878877e-003 -9.999959351e+002 -9.999959351e+002 +9.4230e-001 +1.5584e+000
4648 +3.915653485e-003 +3.915653485e-003 -9.999960843e+002 -9.999960843e+002 +9.4062e-001 +1.5482e+000
4653 +3.838247823e-003 +3.838247823e-003 -9.999961618e+002 -9.999961618e+002 +9.4616e-001 +1.5445e+000
4749 +3.796195248e-003 +3.796195248e-003 -9.999962038e+002 -9.999962038e+002 +9.4687e-001 +1.5387e+000
4859 +3.715062877e-003 +3.715062877e-003 -9.999962849e+002 -9.999962849e+002 +9.5314e-001 +1.5257e+000
5162 +3.624570839e-003 +3.624570839e-003 -9.999963754e+002 -9.999963754e+002 +9.6681e-001 +1.4941e+000
5284 +3.527625479e-003 +3.527625479e-003 -9.999964724e+002 -9.999964724e+002 +9.8243e-001 +1.4728e+000
5327 +3.455208947e-003 +3.455208947e-003 -9.999965448e+002 -9.999965448e+002 +9.8439e-001 +1.4642e+000
5383 +3.362049064e-003 +3.362049064e-003 -9.999966380e+002 -9.999966380e+002 +9.8859e-001 +1.4548e+000
5425 +3.308798601e-003 +3.308798601e-003 -9.999966912e+002 -9.999966912e+002 +9.9046e-001 +1.4461e+000
5428 +3.224098069e-003 +3.224098069e-003 -9.999967759e+002 -9.999967759e+002 +9.9320e-001 +1.4421e+000
5457 +3.139158264e-003 +3.139158264e-003 -9.999968608e+002 -9.999968608e+002 +9.9708e-001 +1.4395e+000
5517 +3.077679823e-003 +3.077679823e-003 -9.999969223e+002 -9.999969223e+002 +9.9841e-001 +1.4359e+000
5580 +2.921145528e-003 +2.921145528e-003 -9.999970789e+002 -9.999970789e+002 +1.0029e+000 +1.4277e+000
5616 +2.858151618e-003 +2.858151618e-003 -9.999971418e+002 -9.999971418e+002 +1.0031e+000 +1.4220e+000
5620 +2.798766141e-003 +2.798766141e-003 -9.999972012e+002 -9.999972012e+002 +1.0047e+000 +1.4212e+000
5624 +2.683486833e-003 +2.683486833e-003 -9.999973165e+002 -9.999973165e+002 +1.0070e+000 +1.4146e+000
5656 +2.620738862e-003 +2.620738862e-003 -9.999973793e+002 -9.999973793e+002 +1.0105e+000 +1.4013e+000
5664 +2.467220581e-003 +2.467220581e-003 -9.999975328e+002 -9.999975328e+002 +1.0134e+000 +1.3960e+000
5693 +2.405846862e-003 +2.405846862e-003 -9.999975942e+002 -9.999975942e+002 +1.0130e+000 +1.4023e+000
5703 +2.390886126e-003 +2.390886126e-003 -9.999976091e+002 -9.999976091e+002 +1.0137e+000 +1.4035e+000
5709 +2.342247666e-003 +2.342247666e-003 -9.999976578e+002 -9.999976578e+002 +1.0147e+000 +1.4015e+000
5766 +2.243524308e-003 +2.243524308e-003 -9.999977565e+002 -9.999977565e+002 +1.0164e+000 +1.3961e+000
5768 +2.028932733e-003 +2.028932733e-003 -9.999979711e+002 -9.999979711e+002 +1.0216e+000 +1.3879e+000
5803 +1.882075894e-003 +1.882075894e-003 -9.999981179e+002 -9.999981179e+002 +1.0245e+000 +1.3806e+000
5837 +1.826767478e-003 +1.826767478e-003 -9.999981732e+002 -9.999981732e+002 +1.0264e+000 +1.3787e+000
5845 +1.722686164e-003 +1.722686164e-003 -9.999982773e+002 -9.999982773e+002 +1.0301e+000 +1.3732e+000
5869 +1.676508045e-003 +1.676508045e-003 -9.999983235e+002 -9.999983235e+002 +1.0306e+000 +1.3711e+000
5914 +1.652521433e-003 +1.652521433e-003 -9.999983475e+002 -9.999983475e+002 +1.0302e+000 +1.3691e+000
5916 +1.612987087e-003 +1.612987087e-003 -9.999983870e+002 -9.999983870e+002 +1.0311e+000 +1.3655e+000
5942 +1.399110829e-003 +1.399110829e-003 -9.999986009e+002 -9.999986009e+002 +1.0382e+000 +1.3546e+000
5959 +1.205717088e-003 +1.205717088e-003 -9.999987943e+002 -9.999987943e+002 +1.0451e+000 +1.3384e+000
5973 +9.211200601e-004 +9.211200601e-004 -9.999990789e+002 -9.999990789e+002 +1.0721e+000 +1.2875e+000
6304 +9.114262685e-004 +9.114262685e-004 -9.999990886e+002 -9.999990886e+002 +1.0729e+000 +1.2809e+000
