% function evaluation | noise-free fitness - Fopt (-1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.610802346e+001 +1.610802346e+001 -9.838919765e+002 -9.838919765e+002 +0.0000e+000 +0.0000e+000 +0.0000e+000
2 +9.970560597e+000 +9.970560597e+000 -9.900294394e+002 -9.900294394e+002 +2.4906e+000 +4.1053e+000 -1.4101e+000
21 +9.730112137e+000 +9.730112137e+000 -9.902698879e+002 -9.902698879e+002 +2.4944e+000 +4.1193e+000 -1.3766e+000
32 +9.307471648e+000 +9.307471648e+000 -9.906925284e+002 -9.906925284e+002 +2.5093e+000 +3.9735e+000 -1.3742e+000
52 +9.024681272e+000 +9.024681272e+000 -9.909753187e+002 -9.909753187e+002 +2.5052e+000 +4.0665e+000 -1.2918e+000
60 +8.341519322e+000 +8.341519322e+000 -9.916584807e+002 -9.916584807e+002 +2.6282e+000 +4.0722e+000 -1.3757e+000
63 +5.467522291e+000 +5.467522291e+000 -9.945324777e+002 -9.945324777e+002 +3.0465e+000 +3.8406e+000 -1.3092e+000
91 +3.978060437e+000 +3.978060437e+000 -9.960219396e+002 -9.960219396e+002 +3.0357e+000 +4.1955e+000 -1.1714e+000
96 +2.591168524e+000 +2.591168524e+000 -9.974088315e+002 -9.974088315e+002 +3.1334e+000 +3.9830e+000 -9.8051e-001
113 +2.325290074e+000 +2.325290074e+000 -9.976747099e+002 -9.976747099e+002 +3.1997e+000 +3.9381e+000 -8.6669e-001
124 +2.035426097e+000 +2.035426097e+000 -9.979645739e+002 -9.979645739e+002 +3.6665e+000 +4.1615e+000 -1.0011e+000
225 +1.994114150e+000 +1.994114150e+000 -9.980058859e+002 -9.980058859e+002 +3.5174e+000 +4.1260e+000 -8.3011e-001
% function evaluation | noise-free fitness - Fopt (1.000000000000e+003) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.769756298e+001 +6.769756298e+001 +1.067697563e+003 +1.067697563e+003 +0.0000e+000 +0.0000e+000 +0.0000e+000
2 +2.889603801e+001 +2.889603801e+001 +1.028896038e+003 +1.028896038e+003 +8.0825e-001 +3.1224e+000 -4.3263e+000
3 +2.881692891e+001 +2.881692891e+001 +1.028816929e+003 +1.028816929e+003 +8.0371e-001 +3.1229e+000 -4.3295e+000
32 +2.777117383e+001 +2.777117383e+001 +1.027771174e+003 +1.027771174e+003 +7.5476e-001 +3.1157e+000 -4.3456e+000
36 +2.723480753e+001 +2.723480753e+001 +1.027234808e+003 +1.027234808e+003 +7.1829e-001 +3.1170e+000 -4.3283e+000
65 +2.684172714e+001 +2.684172714e+001 +1.026841727e+003 +1.026841727e+003 +6.9376e-001 +3.1170e+000 -4.3851e+000
69 +2.233932933e+001 +2.233932933e+001 +1.022339329e+003 +1.022339329e+003 +4.6133e-001 +3.0364e+000 -4.3534e+000
77 +5.542184945e+000 +5.542184945e+000 +1.005542185e+003 +1.005542185e+003 +4.2866e+000 +3.1268e+000 -3.9766e+000
