% function evaluation | noise-free fitness - Fopt (4.078000000000e+001) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.342962888e+001 +2.342962888e+001 +6.420962888e+001 +6.420962888e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000
2 +3.636416936e+000 +3.636416936e+000 +4.441641694e+001 +4.441641694e+001 -2.3324e+000 +4.1784e+000 -8.5845e-001
3 +3.587667259e+000 +3.587667259e+000 +4.436766726e+001 +4.436766726e+001 -2.3313e+000 +4.1769e+000 -8.5355e-001
8 +3.471297603e+000 +3.471297603e+000 +4.425129760e+001 +4.425129760e+001 -2.3404e+000 +4.1850e+000 -8.4695e-001
13 +3.431099826e+000 +3.431099826e+000 +4.421109983e+001 +4.421109983e+001 -2.3304e+000 +4.1773e+000 -8.3982e-001
20 +3.041820575e+000 +3.041820575e+000 +4.382182057e+001 +4.382182057e+001 -2.3483e+000 +4.1815e+000 -8.0229e-001
32 +2.049808324e+000 +2.049808324e+000 +4.282980832e+001 +4.282980832e+001 -2.3055e+000 +4.1833e+000 -5.4690e-001
50 +1.962816626e+000 +1.962816626e+000 +4.274281663e+001 +4.274281663e+001 -2.3497e+000 +4.1784e+000 -3.7284e-001
54 +1.924865485e+000 +1.924865485e+000 +4.270486548e+001 +4.270486548e+001 -2.3728e+000 +4.1906e+000 -3.2414e-001
81 +1.904916437e+000 +1.904916437e+000 +4.268491644e+001 +4.268491644e+001 -2.3414e+000 +4.1688e+000 -1.7068e-001
169 +1.841613736e+000 +1.841613736e+000 +4.262161374e+001 +4.262161374e+001 -2.4597e+000 +4.2343e+000 -2.3409e-001
174 +1.792235363e+000 +1.792235363e+000 +4.257223536e+001 +4.257223536e+001 -2.4215e+000 +4.2402e+000 -1.9788e-001
177 +1.733377666e+000 +1.733377666e+000 +4.251337767e+001 +4.251337767e+001 -2.4023e+000 +4.2665e+000 -1.0145e-001
213 +1.689415252e+000 +1.689415252e+000 +4.246941525e+001 +4.246941525e+001 -2.4327e+000 +4.2930e+000 -2.1456e-001
229 +1.648663085e+000 +1.648663085e+000 +4.242866308e+001 +4.242866308e+001 -2.3323e+000 +4.3020e+000 -7.8119e-002
269 +1.621029582e+000 +1.621029582e+000 +4.240102958e+001 +4.240102958e+001 -2.3627e+000 +4.2996e+000 -1.5831e-001
334 +1.568788341e+000 +1.568788341e+000 +4.234878834e+001 +4.234878834e+001 -2.3610e+000 +4.3210e+000 -1.7105e-001
347 +1.540547920e+000 +1.540547920e+000 +4.232054792e+001 +4.232054792e+001 -2.3577e+000 +4.3325e+000 -1.5360e-001
374 +1.461790089e+000 +1.461790089e+000 +4.224179009e+001 +4.224179009e+001 -2.3845e+000 +4.3737e+000 -1.8090e-001
379 +1.367160334e+000 +1.367160334e+000 +4.214716033e+001 +4.214716033e+001 -2.3550e+000 +4.4197e+000 -1.8362e-001
422 +1.346960623e+000 +1.346960623e+000 +4.212696062e+001 +4.212696062e+001 -2.3572e+000 +4.4303e+000 -1.6295e-001
423 +1.248846324e+000 +1.248846324e+000 +4.202884632e+001 +4.202884632e+001 -2.3426e+000 +4.5373e+000 -1.5648e-001
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+000) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.240367020e+001 +1.240367020e+001 +1.080367020e+001 +1.080367020e+001 +0.0000e+000 +0.0000e+000 +0.0000e+000
66 +1.219669866e+001 +1.219669866e+001 +1.059669866e+001 +1.059669866e+001 -2.8051e+000 -2.8443e+000 -4.5068e+000
71 +9.727479930e+000 +9.727479930e+000 +8.127479930e+000 +8.127479930e+000 -2.8125e+000 -2.5581e+000 -3.9715e+000
79 +8.913097126e+000 +8.913097126e+000 +7.313097126e+000 +7.313097126e+000 -2.8084e+000 -2.6191e+000 -4.0097e+000
86 +7.920733698e+000 +7.920733698e+000 +6.320733698e+000 +6.320733698e+000 -2.8024e+000 -2.7466e+000 -3.9713e+000
96 +7.265388700e+000 +7.265388700e+000 +5.665388700e+000 +5.665388700e+000 -2.8037e+000 -2.9075e+000 -3.9058e+000
112 +7.154545705e+000 +7.154545705e+000 +5.554545705e+000 +5.554545705e+000 -2.8061e+000 -2.9004e+000 -3.3632e+000
128 +6.933835289e+000 +6.933835289e+000 +5.333835289e+000 +5.333835289e+000 -2.8087e+000 -2.8806e+000 -3.5493e+000
129 +6.866118112e+000 +6.866118112e+000 +5.266118112e+000 +5.266118112e+000 -2.8109e+000 -2.8865e+000 -3.5941e+000
132 +6.104962330e+000 +6.104962330e+000 +4.504962330e+000 +4.504962330e+000 -2.8045e+000 -3.0208e+000 -3.3769e+000
177 +5.834553675e+000 +5.834553675e+000 +4.234553675e+000 +4.234553675e+000 -2.8096e+000 -3.0601e+000 -3.3998e+000
182 +5.631058366e+000 +5.631058366e+000 +4.031058366e+000 +4.031058366e+000 -2.8069e+000 -3.1151e+000 -3.4445e+000
